,temperature,dewpoint,windSpeed,windDir,hght,longitude,latitude,distance,ob_time,pressure,datetime
25922,18.550018,,29.935133,236.0,1320.0,-87.42,42.008,50120.65514119717,2021-06-21 00:47:00,864.6373,2021-06-21 01:00:00
25923,18.050018,,28.963215,229.0,1317.0,-87.513,42.008,43111.69383291038,2021-06-21 00:48:00,864.95447,2021-06-21 01:00:00
25924,17.75,,29.935133,231.0,1317.0,-87.482,42.008,45305.664412192105,2021-06-21 00:48:00,864.95447,2021-06-21 01:00:00
25925,17.75,,27.991295,234.0,1317.0,-87.575,42.008,39269.4825518837,2021-06-21 00:49:00,864.95447,2021-06-21 01:00:00
25926,18.050018,,29.935133,231.0,1320.0,-87.543,42.008,41152.92145257014,2021-06-21 00:49:00,864.6373,2021-06-21 01:00:00
25927,17.75,,30.907055,233.0,1317.0,-87.637,42.008,36342.86790297345,2021-06-21 00:50:00,864.95447,2021-06-21 01:00:00
25928,17.75,,28.963215,235.0,1323.0,-87.605,42.008,37724.0438094326,2021-06-21 00:50:00,864.3204,2021-06-21 01:00:00
25929,19.050018,,27.991295,233.0,1131.0,-87.7,42.01,34843.48308162188,2021-06-21 00:51:00,884.7939,2021-06-21 01:00:00
25930,17.75,,28.963215,236.0,1274.0,-87.668,42.01,35586.65410689467,2021-06-21 00:51:00,869.5084,2021-06-21 01:00:00
25931,21.550018,,18.077713,229.0,869.0,-87.763,42.01,34426.42689926325,2021-06-21 00:52:00,913.3641,2021-06-21 01:00:00
25932,20.25,,25.075537,229.0,1000.0,-87.732,42.01,34454.295361132565,2021-06-21 00:52:00,898.9871,2021-06-21 01:00:00
25933,22.75,,16.911407,231.0,728.0,-87.795,42.01,34758.83018033448,2021-06-21 00:53:00,929.046,2021-06-21 01:00:00
25934,23.75,,14.9675665,238.0,610.0,-87.825,42.01,35394.68815530989,2021-06-21 00:53:00,942.33673,2021-06-21 01:00:00
25935,23.550018,,6.9978237,241.0,488.00003,-87.853,42.01,36256.632398976915,2021-06-21 00:54:00,956.2392,2021-06-21 01:00:00
25936,23.550018,,0.97192,22.0,360.00003,-87.883,42.01,37447.26590132404,2021-06-21 00:54:00,971.00385,2021-06-21 01:00:00
25937,24.75,,4.0820637,92.0,274.0,-87.907,42.01,38581.42762648825,2021-06-21 00:55:00,981.02716,2021-06-21 01:00:00
26317,14.25,,42.958866,247.0,1905.0,-88.213,41.967,58634.28748611545,2021-06-21 00:45:10,804.59064,2021-06-21 01:00:00
26318,12.25,,37.90488,250.0,2262.0,-88.243,41.962,61254.35045432923,2021-06-21 00:45:30,769.63794,2021-06-21 01:00:00
26319,10.050018,,40.043106,251.0,2539.0,-88.272,41.953,63603.649960228635,2021-06-21 00:45:50,743.3738,2021-06-21 01:00:00
26320,8.550018,,44.902706,255.0,2847.0,-88.302,41.945,66213.20787275433,2021-06-21 00:46:10,715.0274,2021-06-21 01:00:00
26321,6.25,,41.015026,253.0,3196.9998,-88.33,41.937,68697.51233107262,2021-06-21 00:46:30,683.8846,2021-06-21 01:00:00
26322,4.0500183,,41.986946,253.0,3453.0,-88.358,41.927,71158.65989993379,2021-06-21 00:46:50,661.80896,2021-06-21 01:00:00
26323,2.75,,36.93296,258.0,3673.0002,-88.388,41.915,73831.61826420717,2021-06-21 00:47:10,643.3021,2021-06-21 01:00:00
26324,3.0500183,,35.96104,270.0,3877.0,-88.42,41.903,76814.98690964613,2021-06-21 00:47:30,626.5177,2021-06-21 01:00:00
26325,2.5500183,,33.04528,273.0,4118.0,-88.452,41.892,79918.21041549245,2021-06-21 00:47:50,607.1479,2021-06-21 01:00:00
26326,-0.1499939,,36.93296,275.0,4414.0,-88.485,41.88,83172.67353117693,2021-06-21 00:48:10,584.0241,2021-06-21 01:00:00
26327,-2.649994,,35.96104,276.0,4670.0,-88.517,41.867,86365.3010763636,2021-06-21 00:48:30,564.6051,2021-06-21 01:00:00
26328,-3.4499817,,35.96104,273.0,4889.0,-88.55,41.855,89757.75759442255,2021-06-21 00:48:50,548.41077,2021-06-21 01:00:00
26329,-5.9499817,,34.0172,269.0,5126.9995,-88.583,41.842,93190.33521395168,2021-06-21 00:49:10,531.24005,2021-06-21 01:00:00
26330,-8.149994,,32.07336,259.0,5355.0,-88.618,41.83,96913.00039912702,2021-06-21 00:49:30,515.2016,2021-06-21 01:00:00
26331,-9.949982,,37.90488,258.0,5611.0,-88.652,41.817,100562.12674591567,2021-06-21 00:49:50,497.6632,2021-06-21 01:00:00
26332,-11.449982,,36.93296,270.0,5849.0,-88.683,41.798,103895.69964117925,2021-06-21 00:50:10,481.79468,2021-06-21 01:00:00
26333,-12.449982,,41.015026,275.0,6062.0,-88.715,41.78,107422.90095151211,2021-06-21 00:50:30,467.9429,2021-06-21 01:00:00
26334,-13.949982,,46.06901,275.0,6269.9995,-88.747,41.762,111018.2257334343,2021-06-21 00:50:50,454.7292,2021-06-21 01:00:00
26335,-13.949982,,46.06901,272.0,6488.9995,-88.778,41.743,114569.56324805951,2021-06-21 00:51:10,441.1449,2021-06-21 01:00:00
26336,-15.149994,,44.902706,276.0,6687.0,-88.81,41.725,118283.45811990296,2021-06-21 00:51:30,429.14783,2021-06-21 01:00:00
26337,-16.449982,,49.95669,276.0,6843.0,-88.843,41.705,122185.86698784484,2021-06-21 00:51:50,419.8828,2021-06-21 01:00:00
26591,26.25,,,,302.0,-87.923,41.968,34070.47433942809,2021-06-21 00:48:00,977.7545,2021-06-21 01:00:00
26592,26.25,,2.91576,175.0,344.0,-87.933,41.968,34711.981671065034,2021-06-21 00:48:06,972.8625,2021-06-21 01:00:00
26593,25.75,,2.91576,210.0,457.0,-87.942,41.968,35309.449858015956,2021-06-21 00:48:12,959.79846,2021-06-21 01:00:00
26594,24.550018,,6.9978237,210.0,588.0,-87.951,41.968,35924.41408512008,2021-06-21 00:48:18,944.83154,2021-06-21 01:00:00
26595,23.25,,9.913584,217.0,689.0,-87.96,41.968,36557.00776440678,2021-06-21 00:48:24,933.42163,2021-06-21 01:00:00
26596,22.550018,,14.9675665,216.0,765.0,-87.969,41.968,37205.843801127354,2021-06-21 00:48:30,924.91,2021-06-21 01:00:00
26597,21.75,,15.939487,217.0,835.0,-87.979,41.968,37944.17432363775,2021-06-21 00:48:36,917.1259,2021-06-21 01:00:00
26598,21.050018,,18.077713,223.0,896.0,-87.988,41.968,38624.59156379492,2021-06-21 00:48:42,910.38586,2021-06-21 01:00:00
26599,20.050018,,18.077713,220.0,985.0,-87.997,41.968,39318.78035718453,2021-06-21 00:48:48,900.6239,2021-06-21 01:00:00
26600,19.75,,19.049633,220.0,1018.0,-88.006,41.968,40025.41948013631,2021-06-21 00:48:54,897.0261,2021-06-21 01:00:00
26601,19.25,,18.077713,219.0,1097.0,-88.016,41.967,40722.782008947856,2021-06-21 00:49:00,888.4603,2021-06-21 01:00:00
26602,17.550018,,22.937313,232.0,1270.9999,-88.034,41.967,42202.01001487316,2021-06-21 00:49:12,869.82697,2021-06-21 01:00:00
26603,17.050018,,20.993473,232.0,1338.0,-88.043,41.967,42957.88862625787,2021-06-21 00:49:18,862.7372,2021-06-21 01:00:00
26604,16.25,,26.047455,232.0,1436.0,-88.052,41.967,43723.67148462943,2021-06-21 00:49:24,852.4512,2021-06-21 01:00:00
26605,16.050018,,30.907055,242.0,1530.0,-88.062,41.967,44584.80137816655,2021-06-21 00:49:30,842.67847,2021-06-21 01:00:00
26606,16.050018,,37.90488,245.0,1628.0,-88.102,41.967,48134.61626001271,2021-06-21 00:49:50,832.58704,2021-06-21 01:00:00
26607,16.050018,,36.93296,242.0,1646.0001,-88.133,41.967,50983.79415545916,2021-06-21 00:50:10,830.74414,2021-06-21 01:00:00
26608,14.050018,,40.043106,250.0,1932.0,-88.165,41.967,53997.85949429443,2021-06-21 00:50:30,801.90295,2021-06-21 01:00:00
26609,11.550018,,35.96104,252.0,2298.0,-88.195,41.967,56881.19545717338,2021-06-21 00:50:50,766.1827,2021-06-21 01:00:00
26610,9.550018,,41.986946,249.0,2594.0,-88.227,41.967,60008.809020219305,2021-06-21 00:51:10,738.24634,2021-06-21 01:00:00
26611,7.5500183,,41.015026,251.0,2902.0,-88.257,41.96,62525.61813994709,2021-06-21 00:51:30,710.05896,2021-06-21 01:00:00
26612,5.75,,43.930786,255.0,3210.0,-88.287,41.95,64955.7860147329,2021-06-21 00:51:50,682.74927,2021-06-21 01:00:00
26613,4.25,,35.96104,254.0,3469.0,-88.317,41.942,67603.61005988142,2021-06-21 00:52:10,660.4487,2021-06-21 01:00:00
26614,3.0500183,,35.96104,260.0,3708.9998,-88.348,41.932,70338.56827543277,2021-06-21 00:52:30,640.31396,2021-06-21 01:00:00
26615,3.25,,35.96104,272.0,3917.0,-88.382,41.922,73485.25404012996,2021-06-21 00:52:50,623.2687,2021-06-21 01:00:00
26616,2.0500183,,34.0172,274.0,4033.0,-88.415,41.91,76534.0047152209,2021-06-21 00:53:10,613.9234,2021-06-21 01:00:00
26617,1.5500183,,33.04528,273.0,4115.0,-88.45,41.893,79731.44491147953,2021-06-21 00:53:30,607.38605,2021-06-21 01:00:00
26618,0.5500183,,35.96104,272.0,4267.0,-88.488,41.877,83421.90218391015,2021-06-21 00:53:50,595.417,2021-06-21 01:00:00
26619,-1.9499817,,36.93296,273.0,4529.0,-88.527,41.858,87276.49125742888,2021-06-21 00:54:10,575.235,2021-06-21 01:00:00
26620,-2.4499817,,34.0172,267.0,4755.0,-88.565,41.842,91196.96794274765,2021-06-21 00:54:30,558.27435,2021-06-21 01:00:00
26621,-4.9499817,,33.04528,263.0,5002.0,-88.605,41.823,95394.91357943357,2021-06-21 00:54:50,540.2031,2021-06-21 01:00:00
26622,-7.149994,,32.07336,262.0,5233.0,-88.645,41.807,99712.09518217703,2021-06-21 00:55:10,523.73413,2021-06-21 01:00:00
26623,-8.949982,,36.93296,260.0,5483.0,-88.685,41.788,104090.30095149981,2021-06-21 00:55:30,506.3711,2021-06-21 01:00:00
26624,-10.949982,,35.96104,267.0,5715.0,-88.725,41.768,108551.10902021953,2021-06-21 00:55:50,490.6779,2021-06-21 01:00:00
26625,-12.449982,,35.96104,274.0,5931.0,-88.763,41.748,112867.77548574505,2021-06-21 00:56:10,476.4234,2021-06-21 01:00:00
26626,-13.649994,,43.930786,275.0,6139.0,-88.803,41.727,117486.05364278154,2021-06-21 00:56:30,463.01553,2021-06-21 01:00:00
26627,-13.149994,,41.986946,275.0,6343.0,-88.842,41.703,122102.80892476057,2021-06-21 00:56:50,450.16397,2021-06-21 01:00:00
26628,-14.449982,,41.986946,278.0,6531.9995,-88.882,41.682,126859.1642697357,2021-06-21 00:57:10,438.51675,2021-06-21 01:00:00
26629,-16.149994,,44.902706,277.0,6736.0,-88.922,41.658,131728.72340907596,2021-06-21 00:57:30,426.2201,2021-06-21 01:00:00
26630,-17.649994,,44.902706,270.0,6934.0,-88.962,41.637,136593.6068593631,2021-06-21 00:57:50,414.55347,2021-06-21 01:00:00
26735,-42.949997,,53.06683,260.0,10150.0,-87.39,41.9,43903.53375951651,2021-06-21 00:45:37,258.4244,2021-06-21 01:00:00
27351,21.200012,,21.998049,231.0,960.7296,-87.99,41.969,38886.570248829616,2021-06-21 00:59:00,903.27765,2021-06-21 01:00:00
8384,7.850006,7.674286,42.958866,254.0,2846.0,-88.125,41.882,44439.25163153078,2021-06-21 01:00:00,715.118,2021-06-21 01:00:00
8385,9.050018,9.050018,43.930786,256.0,2722.0,-88.002,41.897,33053.66084012109,2021-06-21 01:01:00,726.4241,2021-06-21 01:00:00
8386,10.75,10.75,43.930786,258.0,2299.0,-87.88,41.895,22464.681296819574,2021-06-21 01:02:00,766.087,2021-06-21 01:00:00
8387,12.550018,9.750061,42.958866,251.0,2099.0,-87.762,41.883,15446.020660788141,2021-06-21 01:03:00,785.4409,2021-06-21 01:00:00
8388,13.550018,7.628174,34.98912,250.0,1757.0,-87.648,41.883,19123.671951026136,2021-06-21 01:04:00,819.45233,2021-06-21 01:00:00
8389,15.25,11.436035,34.0172,242.0,1615.0001,-87.537,41.883,28266.503604625246,2021-06-21 01:05:00,833.9199,2021-06-21 01:00:00
8390,14.850006,14.18277,32.07336,239.0,1624.0,-87.438,41.885,38109.64291797954,2021-06-21 01:06:00,832.997,2021-06-21 01:00:00
8391,15.050018,13.038666,32.07336,240.0,1625.0,-87.385,41.933,46624.10811282654,2021-06-21 01:07:00,832.8943,2021-06-21 01:00:00
8392,14.550018,14.054169,32.07336,236.0,1622.0,-87.443,41.963,43776.31865664792,2021-06-21 01:08:00,833.20197,2021-06-21 01:00:00
8393,14.850006,13.1763,33.04528,242.0,1621.0001,-87.505,41.965,38842.5976750143,2021-06-21 01:09:00,833.3044,2021-06-21 01:00:00
8394,14.050018,14.050018,32.07336,240.0,1623.0,-87.565,41.965,34481.95431904556,2021-06-21 01:10:00,833.0994,2021-06-21 01:00:00
8395,16.050018,13.972992,29.935133,240.0,1407.9999,-87.625,41.965,30960.048895174277,2021-06-21 01:11:00,855.37994,2021-06-21 01:00:00
8396,18.350006,16.407776,21.965393,230.0,1152.0,-87.685,41.965,28587.7496444734,2021-06-21 01:12:00,882.53595,2021-06-21 01:00:00
8397,20.850006,17.588898,19.049633,232.0,885.0,-87.748,41.965,27657.705755618146,2021-06-21 01:13:00,911.59827,2021-06-21 01:00:00
8398,23.050018,18.319305,18.077713,229.0,650.0,-87.805,41.965,28326.409546586572,2021-06-21 01:14:00,937.8142,2021-06-21 01:00:00
18252,26.350006,,7.9697437,236.0,420.0,-87.76,41.777,1200.0945629625558,2021-06-21 01:09:00,964.06024,2021-06-21 01:00:00
18253,23.550018,,13.995647,242.0,710.0,-87.773,41.768,3124.8078233918927,2021-06-21 01:09:00,931.06354,2021-06-21 01:00:00
18254,21.75,,15.939487,241.0,823.00006,-87.783,41.765,4301.840926002523,2021-06-21 01:09:00,918.4565,2021-06-21 01:00:00
18255,20.25,,23.909233,234.0,1026.0,-87.83,41.748,10105.397682813944,2021-06-21 01:10:00,896.15564,2021-06-21 01:00:00
18256,20.550018,,26.047455,235.0,1024.0,-87.838,41.747,10964.089933509418,2021-06-21 01:10:00,896.37335,2021-06-21 01:00:00
18257,20.850006,,26.047455,236.0,1020.0,-87.848,41.743,12227.098393287763,2021-06-21 01:10:00,896.80853,2021-06-21 01:00:00
18258,21.550018,,14.9675665,240.0,850.0,-87.79,41.762,5200.528257033471,2021-06-21 01:10:00,915.46454,2021-06-21 01:00:00
18259,20.850006,,18.077713,239.0,933.0,-87.803,41.758,6752.307096983668,2021-06-21 01:10:00,906.3173,2021-06-21 01:00:00
18260,20.550018,,20.021553,237.0,968.0,-87.81,41.757,7509.461528265064,2021-06-21 01:10:00,902.4821,2021-06-21 01:00:00
18261,20.550018,,21.965393,236.0,997.0,-87.817,41.753,8477.655296741435,2021-06-21 01:10:00,899.3143,2021-06-21 01:00:00
18262,20.550018,,27.019375,233.0,1119.0,-87.873,41.743,14763.884392389684,2021-06-21 01:11:00,886.08673,2021-06-21 01:00:00
18263,18.350006,,33.04528,226.0,1332.0,-87.898,41.75,17073.118037528275,2021-06-21 01:11:00,863.37,2021-06-21 01:00:00
18264,17.350006,,34.0172,237.0,1651.0,-87.923,41.76,19487.91065251333,2021-06-21 01:11:00,830.23267,2021-06-21 01:00:00
18265,15.850006,,34.98912,241.0,1876.0,-87.948,41.773,22065.80425309735,2021-06-21 01:12:00,807.4855,2021-06-21 01:00:00
18266,12.350006,,35.96104,246.0,2217.0,-87.972,41.79,24758.00158108025,2021-06-21 01:12:00,773.9747,2021-06-21 01:00:00
18267,9.850006,,44.902706,255.0,2607.0,-87.995,41.807,27569.903048408407,2021-06-21 01:12:00,737.03845,2021-06-21 01:00:00
18268,8.350006,,43.930786,254.0,2940.0,-88.018,41.825,30580.86916450605,2021-06-21 01:13:00,706.6425,2021-06-21 01:00:00
18269,6.5500183,,41.986946,254.0,3224.0,-88.035,41.847,33267.233900351195,2021-06-21 01:13:00,681.5287,2021-06-21 01:00:00
18270,3.5500183,,41.986946,258.0,3529.0,-88.035,41.875,34756.08046450245,2021-06-21 01:13:00,655.36755,2021-06-21 01:00:00
18271,-0.9499817,,36.93296,276.0,4479.0,-87.995,41.96,38313.11685738561,2021-06-21 01:14:00,579.043,2021-06-21 01:00:00
18272,1.0500183,,36.93296,258.0,3837.0,-88.022,41.903,35420.672761580456,2021-06-21 01:14:00,629.7805,2021-06-21 01:00:00
18273,0.8500061,,39.071186,271.0,4173.0,-88.008,41.932,36619.1899819988,2021-06-21 01:14:00,602.79614,2021-06-21 01:00:00
18512,3.350006,,46.06901,265.0,3495.0,-86.373,41.523,157996.41543120935,2021-06-21 01:03:00,658.24304,2021-06-21 01:00:00
18513,4.5500183,,48.98477,256.0,3168.0,-86.48,41.522,146507.4019250894,2021-06-21 01:04:00,686.4225,2021-06-21 01:00:00
18514,5.5500183,,49.95669,257.0,3137.0,-86.572,41.522,136651.68222775406,2021-06-21 01:05:00,689.14374,2021-06-21 01:00:00
18515,5.5500183,,48.98477,256.0,3145.0,-86.658,41.52,127583.23691216568,2021-06-21 01:06:00,688.4407,2021-06-21 01:00:00
18516,5.350006,,46.06901,258.0,3144.0,-86.745,41.52,118391.49845797477,2021-06-21 01:07:00,688.5285,2021-06-21 01:00:00
18517,5.5500183,,43.930786,260.0,3124.0,-86.833,41.518,109287.62149965073,2021-06-21 01:08:00,690.28766,2021-06-21 01:00:00
18518,7.0500183,,41.986946,253.0,2951.0,-86.922,41.518,100096.4755958823,2021-06-21 01:09:00,705.65594,2021-06-21 01:00:00
18519,11.850006,,36.93296,243.0,2456.0,-87.017,41.517,90516.65846421626,2021-06-21 01:10:00,751.16626,2021-06-21 01:00:00
18520,13.850006,,35.96104,234.0,2044.0,-87.11,41.515,81451.0554040091,2021-06-21 01:11:00,790.8321,2021-06-21 01:00:00
18521,15.050018,,34.0172,234.0,1826.0,-87.197,41.533,71721.34859485821,2021-06-21 01:12:00,812.4961,2021-06-21 01:00:00
18522,18.350006,,34.0172,237.0,1432.0,-87.27,41.585,60827.423906934426,2021-06-21 01:13:00,852.8691,2021-06-21 01:00:00
18523,21.75,,27.019375,247.0,1069.0,-87.332,41.64,51000.07558233817,2021-06-21 01:14:00,891.48883,2021-06-21 01:00:00
18703,26.350006,,6.9978237,239.0,430.0,-87.76,41.777,1200.0945629625558,2021-06-21 01:13:00,962.9068,2021-06-21 01:00:00
18704,23.350006,,13.995647,252.0,707.0,-87.77,41.765,3157.2788308109198,2021-06-21 01:13:00,931.4002,2021-06-21 01:00:00
18705,21.75,,13.995647,247.0,803.0,-87.77,41.755,4344.695904292327,2021-06-21 01:13:00,920.67755,2021-06-21 01:00:00
18706,21.550018,,15.939487,248.0,833.0,-87.768,41.75,4905.174691143826,2021-06-21 01:13:00,917.3474,2021-06-21 01:00:00
18707,18.050018,,34.98912,231.0,1529.0,-87.757,41.697,12406.975357051419,2021-06-21 01:14:00,842.78217,2021-06-21 01:00:00
18708,20.050018,,30.907055,233.0,1240.0,-87.762,41.715,9789.856360053973,2021-06-21 01:14:00,873.1234,2021-06-21 01:00:00
18709,19.350006,,34.98912,231.0,1340.0001,-87.76,41.708,10799.666735608267,2021-06-21 01:14:00,862.5262,2021-06-21 01:00:00
18710,21.350006,,18.077713,243.0,871.0,-87.768,41.745,5594.5843875418595,2021-06-21 01:14:00,913.1434,2021-06-21 01:00:00
18711,21.050018,,16.911407,247.0,915.0,-87.767,41.738,6547.271193639963,2021-06-21 01:14:00,908.29474,2021-06-21 01:00:00
18712,21.550018,,27.019375,239.0,1030.0,-87.765,41.727,8082.7487191882165,2021-06-21 01:14:00,895.7207,2021-06-21 01:00:00
19184,18.550018,,34.0172,229.0,1403.0,-87.755,41.702,11650.118283820308,2021-06-21 01:00:00,855.9037,2021-06-21 01:00:00
19185,17.350006,,35.96104,233.0,1675.0,-87.75,41.678,15214.276768132113,2021-06-21 01:00:00,827.78204,2021-06-21 01:00:00
19186,20.050018,,28.963215,236.0,1204.0,-87.76,41.715,9761.980289387491,2021-06-21 01:00:00,876.9641,2021-06-21 01:00:00
19187,19.550018,,32.07336,234.0,1306.0,-87.758,41.71,10481.980442599874,2021-06-21 01:00:00,866.11755,2021-06-21 01:00:00
19188,20.550018,,23.909233,233.0,1030.0,-87.762,41.728,7873.494956047833,2021-06-21 01:00:00,895.7207,2021-06-21 01:00:00
19189,15.850006,,37.90488,239.0,1949.0,-87.743,41.655,18658.348276476478,2021-06-21 01:01:00,800.2146,2021-06-21 01:00:00
19190,13.25,,39.071186,242.0,2224.0,-87.73,41.632,22180.020338576775,2021-06-21 01:01:00,773.29877,2021-06-21 01:00:00
19191,10.550018,,41.986946,239.0,2565.9998,-87.712,41.61,25694.628466092192,2021-06-21 01:01:00,740.85315,2021-06-21 01:00:00
19192,6.5500183,,42.958866,247.0,2879.0,-87.693,41.587,29459.03173076716,2021-06-21 01:02:00,712.1332,2021-06-21 01:00:00
19193,5.0500183,,41.986946,247.0,3172.0,-87.677,41.562,33488.78103436661,2021-06-21 01:02:00,686.0721,2021-06-21 01:00:00
19194,5.0500183,,40.043106,264.0,3393.0,-87.658,41.538,37484.45951886024,2021-06-21 01:02:00,666.9306,2021-06-21 01:00:00
19195,4.0500183,,37.90488,267.0,3555.0,-87.638,41.512,41825.187508891235,2021-06-21 01:03:00,653.1756,2021-06-21 01:00:00
19196,3.350006,,36.93296,272.0,3742.0002,-87.617,41.483,46645.91769276033,2021-06-21 01:03:00,637.5848,2021-06-21 01:00:00
19197,1.0500183,,36.93296,277.0,3984.0,-87.595,41.455,51377.477886591325,2021-06-21 01:03:00,617.8571,2021-06-21 01:00:00
19198,-1.25,,34.98912,282.0,4297.0,-87.577,41.425,56248.17323637142,2021-06-21 01:04:00,593.07745,2021-06-21 01:00:00
19199,-4.25,,37.90488,286.0,4676.0,-87.567,41.393,61094.35162411836,2021-06-21 01:04:00,564.1563,2021-06-21 01:00:00
19200,-4.25,,42.958866,287.0,4828.0,-87.56,41.362,65695.2015371948,2021-06-21 01:04:00,552.88324,2021-06-21 01:00:00
19201,-4.75,,40.043106,286.0,4917.0,-87.555,41.328,70655.90412162703,2021-06-21 01:05:00,546.36755,2021-06-21 01:00:00
19202,-5.4499817,,34.0172,276.0,5054.0,-87.548,41.292,75977.76970695902,2021-06-21 01:05:00,536.4598,2021-06-21 01:00:00
19203,-5.4499817,,34.98912,264.0,5344.0,-87.542,41.255,81415.882895802,2021-06-21 01:05:00,515.96625,2021-06-21 01:00:00
19204,-5.9499817,,34.0172,264.0,5531.9995,-87.537,41.218,86831.51735417145,2021-06-21 01:06:00,503.02307,2021-06-21 01:00:00
19205,-7.25,,32.07336,266.0,5724.0,-87.528,41.182,92230.14610831528,2021-06-21 01:06:00,490.07706,2021-06-21 01:00:00
19206,-9.25,,32.07336,268.0,5916.0,-87.518,41.145,97800.1266279766,2021-06-21 01:06:00,477.40225,2021-06-21 01:00:00
19207,-10.949982,,30.907055,272.0,6101.0,-87.507,41.107,103540.43644886801,2021-06-21 01:07:00,465.44186,2021-06-21 01:00:00
19331,-9.449982,,33.04528,258.0,5401.0,-88.952,41.26,154536.73363528107,2021-06-21 01:13:00,512.0139,2021-06-21 01:00:00
19332,-6.4499817,,34.0172,261.0,5090.0,-88.905,41.308,146491.38989323005,2021-06-21 01:13:00,533.8805,2021-06-21 01:00:00
19333,-3.9499817,,30.907055,267.0,4770.0,-88.86,41.357,138670.64250468122,2021-06-21 01:14:00,557.16315,2021-06-21 01:00:00
19334,-1.1499939,,35.96104,264.0,4441.0,-88.817,41.403,131366.02854785943,2021-06-21 01:14:00,581.9509,2021-06-21 01:00:00
19541,18.050018,,30.907055,232.0,1317.0,-87.457,42.042,50988.44325748413,2021-06-21 01:00:00,864.95447,2021-06-21 01:00:00
19542,17.75,,32.07336,231.0,1317.0,-87.493,42.01,44739.12926930248,2021-06-21 01:01:00,864.95447,2021-06-21 01:00:00
19543,17.75,,29.935133,234.0,1314.0,-87.468,42.023,48024.236627813254,2021-06-21 01:01:00,865.2713,2021-06-21 01:00:00
19544,17.75,,27.019375,230.0,1317.0,-87.52,42.0,41687.49842178462,2021-06-21 01:02:00,864.95447,2021-06-21 01:00:00
19545,17.75,,28.963215,229.0,1317.0,-87.55,42.0,39723.495409139214,2021-06-21 01:02:00,864.95447,2021-06-21 01:00:00
19546,17.550018,,27.019375,230.0,1317.0,-87.582,42.0,37842.29949323748,2021-06-21 01:03:00,864.95447,2021-06-21 01:00:00
19547,17.75,,28.963215,233.0,1317.0,-87.613,42.002,36533.14465747319,2021-06-21 01:03:00,864.95447,2021-06-21 01:00:00
19548,17.550018,,28.963215,229.0,1317.0,-87.643,42.002,35269.866342386405,2021-06-21 01:04:00,864.95447,2021-06-21 01:00:00
19549,17.75,,28.963215,228.0,1317.0,-87.675,42.002,34231.28150380919,2021-06-21 01:04:00,864.95447,2021-06-21 01:00:00
19550,18.050018,,27.991295,226.0,1268.0,-87.705,42.002,33573.39660038502,2021-06-21 01:05:00,870.1456,2021-06-21 01:00:00
19551,19.25,,27.991295,226.0,1100.0,-87.738,42.003,33374.07567712206,2021-06-21 01:05:00,888.1362,2021-06-21 01:00:00
19552,20.550018,,20.021553,222.0,972.0,-87.768,42.003,33407.456900063575,2021-06-21 01:06:00,902.0446,2021-06-21 01:00:00
19553,22.050018,,19.049633,219.0,835.0,-87.802,42.003,33846.04452804689,2021-06-21 01:06:00,917.1259,2021-06-21 01:00:00
19554,23.25,,19.049633,217.0,710.0,-87.833,42.005,34892.87469448102,2021-06-21 01:07:00,931.06354,2021-06-21 01:00:00
19555,24.25,,13.995647,217.0,585.0,-87.862,42.005,35882.9750240196,2021-06-21 01:07:00,945.1722,2021-06-21 01:00:00
19556,24.550018,,7.9697437,201.0,460.0,-87.892,42.005,37175.4017961792,2021-06-21 01:08:00,959.4535,2021-06-21 01:00:00
19557,24.050018,,1.94384,132.0,329.0,-87.922,42.005,38713.523966354864,2021-06-21 01:08:00,974.6074,2021-06-21 01:00:00
19558,24.550018,,6.9978237,106.0,277.0,-87.94,42.007,39996.858845475086,2021-06-21 01:09:00,980.676,2021-06-21 01:00:00
21133,20.050018,,29.935133,227.0,1081.0,-87.323,41.705,48832.82814363562,2021-06-21 01:00:00,890.18976,2021-06-21 01:00:00
21134,20.25,,25.075537,229.0,1029.0,-87.387,41.745,40745.07703910821,2021-06-21 01:01:00,895.8293,2021-06-21 01:00:00
21135,19.350006,,26.047455,230.0,1020.0,-87.448,41.785,33626.988535168326,2021-06-21 01:02:00,896.80853,2021-06-21 01:00:00
21136,20.25,,26.047455,226.0,1013.0,-87.507,41.822,27767.737346216643,2021-06-21 01:03:00,897.57056,2021-06-21 01:00:00
21137,20.050018,,25.075537,229.0,1020.0,-87.56,41.848,23463.07063170964,2021-06-21 01:04:00,896.80853,2021-06-21 01:00:00
21138,20.25,,20.993473,229.0,966.0,-87.62,41.847,17594.228243490572,2021-06-21 01:05:00,902.7009,2021-06-21 01:00:00
21139,23.350006,,13.023727,237.0,685.0,-87.68,41.835,11321.963071324086,2021-06-21 01:06:00,933.87164,2021-06-21 01:00:00
21140,25.550018,,11.079887,220.0,436.0,-87.72,41.808,5350.604743566033,2021-06-21 01:07:00,962.2156,2021-06-21 01:00:00
22640,-4.149994,,43.930786,275.0,5047.0,-86.473,41.323,157573.06501901578,2021-06-21 01:02:00,536.9625,2021-06-21 01:00:00
22641,-4.649994,,48.01285,281.0,4843.0,-86.513,41.363,151036.29224165852,2021-06-21 01:03:00,551.78076,2021-06-21 01:00:00
22642,-4.649994,,42.958866,277.0,4618.0,-86.553,41.403,144582.7731283474,2021-06-21 01:03:00,568.50665,2021-06-21 01:00:00
